32.5669
23.1977
22.1417
24.6759
23.1955
22.8614
23.1846
25.0400
24.7311
25.8046
29.8362
25.8648
23.3627
35.3243
31.9142
26.3790
23.0375
22.8135
24.8250
26.1759
23.7561
26.4169
24.0432
23.5481
23.4993
24.5111
23.1075
23.4313
23.4831
23.8623
27.1256
24.0190
22.9832
24.5510
37.1132
26.0031
23.6888
23.2255
23.8059
22.6991
23.5417
22.3260
22.0920
22.6853
22.6707
22.0880
23.3684
24.9367
22.6402
22.8541
