アンローリング回数, 2, 4, 8, 16, 32, 64
unrolling 64, 1.2930, 1.8984, 1.2197, 1.4922, 2.9238, 2.5693
unrolling 128, 6.7151, 6.7512, 6.7161, 6.8044, 6.9421, 7.3840
unrolling 256, 10.2440, 10.4000, 10.4366, 10.2939, 10.7375, 10.6855
unrolling 512, 14.6550, 14.5015, 14.4803, 14.6126, 14.5568, 14.5779
unrolling 1024, 16.3444, 20.3324, 22.7854, 16.5699, 16.5408, 16.5709
unrolling 2048, 21.9441, 21.8955, 25.1268, 23.3443, 22.1112, 22.4178
unrolling 4096, 24.4976, 24.5615, 24.5452, 24.8215, 25.2620, 25.8913
